activity_fact_id,student_key,course_key,time_key,event_key,material_key,description,event_count,source_system
51181,101,1,48769,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51182,101,1,48770,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51183,101,1,48771,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51184,101,1,48772,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51185,101,1,48773,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51186,101,1,48774,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51187,101,1,48775,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51188,101,1,48776,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51189,101,1,48777,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51190,101,1,48778,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51191,91,1,48779,2,2,The user with id '193792' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51192,101,1,48780,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51193,91,1,48781,1,1,The user with id '193792' viewed the course with id '26692'.,1,Historical
51194,101,1,48782,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51195,101,1,48783,2,6,The user with id '252458' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51196,101,1,48784,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51197,101,1,48785,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51198,101,1,48786,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51199,83,1,48787,1,1,The user with id '261068' viewed the course with id '26692'.,1,Historical
51200,125,1,48788,1,1,The user with id '235517' viewed the course with id '26692'.,1,Historical
51201,101,1,48789,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51202,101,1,48790,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51203,101,1,48791,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51204,90,1,48792,2,2,The user with id '252260' viewed the 'resource' activity with course module id '2580937'.,1,Historical
51205,39,1,48793,1,1,The user with id '145881' viewed the course with id '26692'.,1,Historical
51206,90,1,48794,1,1,The user with id '252260' viewed the course with id '26692'.,1,Historical
51207,90,1,48795,2,23,The user with id '252260' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51208,90,1,48796,1,1,The user with id '252260' viewed the course with id '26692'.,1,Historical
51209,101,1,48797,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51210,101,1,48798,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51211,101,1,48799,2,23,The user with id '252458' viewed the 'assign' activity with course module id '2656188'.,1,Historical
51212,101,1,48800,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51213,101,1,48801,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51214,101,1,48802,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580915'.,1,Historical
51215,36,1,48803,2,25,The user with id '248879' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51216,101,1,48804,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51217,36,1,48805,2,6,The user with id '248879' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51218,36,1,48806,2,6,The user with id '248879' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51219,36,1,48807,2,25,The user with id '248879' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51220,36,1,48808,2,25,The user with id '248879' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51221,36,1,48809,2,25,The user with id '248879' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51222,36,1,48810,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51223,101,1,48811,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51224,36,1,48812,2,25,The user with id '248879' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51225,36,1,48813,2,6,The user with id '248879' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51226,36,1,48814,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51227,101,1,48815,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51228,101,1,48816,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51229,118,1,48817,1,1,The user with id '248057' viewed the course with id '26692'.,1,Historical
51230,105,1,48818,1,1,The user with id '222270' viewed the course with id '26692'.,1,Historical
51231,105,1,48819,1,1,The user with id '222270' viewed the course with id '26692'.,1,Historical
51232,105,1,48820,1,1,The user with id '222270' viewed the course with id '26692'.,1,Historical
51233,101,1,48821,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51234,101,1,48822,2,3,The user with id '252458' viewed the 'resource' activity with course module id '2580930'.,1,Historical
51235,101,1,48823,2,3,The user with id '252458' viewed the 'resource' activity with course module id '2580930'.,1,Historical
51236,101,1,48824,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51237,101,1,48825,3,8,The user with id '252458' viewed the user report in the gradebook.,1,Historical
51238,101,1,48826,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51239,101,1,48827,4,16,The user with id '252458' viewed the feedback for the user with id '252458' for the assignment with course module id '2655955'.,1,Historical
51240,101,1,48828,2,16,The user with id '252458' viewed the 'assign' activity with course module id '2655955'.,1,Historical
51241,101,1,48829,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51242,101,1,48830,2,2,The user with id '252458' viewed the 'resource' activity with course module id '2580927'.,1,Historical
51243,101,1,48831,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51244,101,1,48832,2,31,The user with id '252458' viewed the 'resource' activity with course module id '2580943'.,1,Historical
51245,101,1,48833,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51246,36,1,48834,1,1,The user with id '248879' viewed the course with id '26692'.,1,Historical
51247,7,1,48835,2,25,The user with id '245846' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51248,7,1,48836,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
51249,7,1,48837,2,31,The user with id '245846' viewed the 'resource' activity with course module id '2580943'.,1,Historical
51250,7,1,48838,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
51251,7,1,48839,5,1,The user with id '245846' viewed the user report for the course with id '26692' for user with id '245846'.,1,Historical
51252,7,1,48840,2,2,The user with id '245846' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51253,7,1,48841,1,1,The user with id '245846' viewed the course with id '26692'.,1,Historical
51254,78,1,48842,1,1,The user with id '260830' viewed the course with id '26692'.,1,Historical
51255,78,1,48843,3,8,The user with id '260830' viewed the user report in the gradebook.,1,Historical
51256,78,1,48844,1,1,The user with id '260830' viewed the course with id '26692'.,1,Historical
51257,106,1,48845,3,8,The user with id '241972' viewed the user report in the gradebook.,1,Historical
51258,106,1,48846,1,1,The user with id '241972' viewed the course with id '26692'.,1,Historical
51259,101,1,48847,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51260,101,1,48848,1,1,The user with id '252458' viewed the course with id '26692'.,1,Historical
51261,160,1,48849,1,1,The user with id '258680' viewed the course with id '26692'.,1,Historical
51262,21,1,48850,1,1,The user with id '267796' viewed the course with id '26692'.,1,Historical
51263,21,1,48851,2,70,The user with id '267796' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51264,21,1,48852,1,1,The user with id '267796' viewed the course with id '26692'.,1,Historical
51265,61,1,48853,2,2,The user with id '209083' viewed the 'resource' activity with course module id '2580927'.,1,Historical
51266,135,1,48854,2,70,The user with id '223497' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51267,135,1,48855,10,70,The user with id '223497' has submitted the submission with id '3725027' for the assignment with course module id '2580941'.,1,Historical
51268,135,1,48855,15,91,The user with id '223497' updated the completion state for the course module with id '2580941' for the user with id '223497'.,1,Historical
51269,135,1,48855,11,92,The user with id '223497' created a file submission and uploaded '1' file/s in the assignment with course module id '2580941'.,1,Historical
51270,135,1,48856,9,92,The user with id '223497' has uploaded a file to the submission with id '3725027' in the assignment activity with course module id '2580941'.,1,Historical
51271,135,1,48856,2,70,The user with id '223497' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51272,135,1,48857,2,70,The user with id '223497' viewed the 'assign' activity with course module id '2580941'.,1,Historical
51273,61,1,48858,2,2,The user with id '209083' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51274,61,1,48859,2,2,The user with id '209083' viewed the 'resource' activity with course module id '2580927'.,1,Historical
51275,61,1,48860,1,1,The user with id '209083' viewed the course with id '26692'.,1,Historical
51276,41,1,48861,6,17,The user with id '255918' has viewed the discussion with id '852388' in the forum with course module id '2580882'.,1,Historical
51277,135,1,48862,2,6,The user with id '223497' viewed the 'resource' activity with course module id '2580944'.,1,Historical
51278,135,1,48863,1,1,The user with id '223497' viewed the course with id '26692'.,1,Historical
51279,135,1,48864,2,25,The user with id '223497' viewed the 'resource' activity with course module id '2580946'.,1,Historical
51280,135,1,48865,1,1,The user with id '223497' viewed the course with id '26692'.,1,Historical
51281,135,1,48866,2,2,The user with id '223497' viewed the 'resource' activity with course module id '2580948'.,1,Historical
51282,6,1,48867,2,70,The user with id '248485' viewed the 'assign' activity with course module id '2580941'.,1,Historical
